Sector_ID,Tree_Density_Pct,Fuel_Moisture_Content_Pct,Slope_Steepness_Deg,Temperature_C,Humidity_Pct,Wind_Speed_MPH,Active_Hotspot,Fire_Occurred
SEC-038,0.87,0.06,12,27.7,51.2,11.6,0,0
SEC-002,0.45,0.18,3,38.7,66.8,43.7,1,1
SEC-023,0.1,0.04,45,34.3,63.8,5.1,0,0
SEC-001,0.85,0.08,22,31.4,72.7,38.7,0,0
SEC-007,0.9,0.06,28,43.0,41.0,29.9,0,0
SEC-050,0.81,0.06,25,43.9,38.9,31.8,0,0
SEC-023,0.1,0.04,45,39.7,67.6,13.3,0,0
SEC-001,0.85,0.08,22,22.6,48.6,7.4,0,0
SEC-038,0.87,0.06,12,10.2,33.6,6.4,0,0
SEC-038,0.87,0.06,12,36.3,63.7,13.7,0,0
SEC-023,0.1,0.04,45,39.6,14.7,10.8,0,1
SEC-043,0.89,0.05,30,30.7,71.7,39.6,0,0
SEC-009,0.8,0.07,31,19.0,44.7,24.4,0,0
SEC-007,0.9,0.06,28,20.7,45.2,58.5,0,1
SEC-050,0.81,0.06,25,25.4,66.4,58.7,0,1
SEC-007,0.9,0.06,28,42.2,64.6,41.0,0,0
SEC-007,0.9,0.06,28,23.3,35.3,30.3,0,0
SEC-019,0.92,0.05,4,33.8,31.8,32.9,0,0
SEC-023,0.1,0.04,45,20.3,49.4,15.7,0,0
SEC-002,0.45,0.18,3,41.4,26.4,43.0,0,1
SEC-007,0.9,0.06,28,17.6,9.0,21.6,0,0
SEC-009,0.8,0.07,31,21.9,49.9,36.4,0,0
SEC-007,0.9,0.06,28,12.5,53.5,14.5,0,0
SEC-007,0.9,0.06,28,40.4,30.4,28.5,0,0
SEC-043,0.89,0.05,30,27.4,40.3,57.3,0,1
SEC-003,0.7,0.11,35,18.8,58.3,58.6,0,1
SEC-003,0.7,0.11,35,18.5,34.7,25.1,0,0
SEC-023,0.1,0.04,45,25.7,7.0,21.7,0,0
SEC-003,0.7,0.11,35,24.9,59.5,21.9,0,0
SEC-009,0.8,0.07,31,29.8,37.2,9.8,0,0
SEC-001,0.85,0.08,22,30.0,55.9,43.3,1,0
SEC-001,0.85,0.08,22,18.7,17.1,58.6,0,1
SEC-003,0.7,0.11,35,32.4,73.5,56.9,0,0
SEC-002,0.45,0.18,3,21.9,73.4,9.5,0,0
SEC-003,0.7,0.11,35,42.7,11.8,45.5,0,1
SEC-023,0.1,0.04,45,36.7,25.3,43.1,0,0
SEC-003,0.7,0.11,35,15.5,15.2,43.7,0,1
SEC-038,0.87,0.06,12,22.1,35.4,28.6,0,0
SEC-007,0.9,0.06,28,23.8,72.4,11.8,0,0
SEC-001,0.85,0.08,22,14.7,30.3,19.6,0,0
SEC-001,0.85,0.08,22,41.5,31.5,25.9,1,1
SEC-019,0.92,0.05,4,10.9,60.7,0.8,0,0
SEC-050,0.81,0.06,25,31.5,51.5,4.1,0,0
SEC-003,0.7,0.11,35,33.3,22.3,18.0,0,0
SEC-001,0.85,0.08,22,18.2,33.1,51.5,0,1
SEC-002,0.45,0.18,3,11.7,55.3,55.6,0,0
SEC-003,0.7,0.11,35,40.6,55.0,25.1,0,0
SEC-002,0.45,0.18,3,32.7,10.7,41.9,0,1
SEC-050,0.81,0.06,25,12.8,51.0,28.0,1,1
SEC-001,0.85,0.08,22,37.0,8.5,54.1,0,1
SEC-038,0.87,0.06,12,28.9,55.5,30.5,0,0
SEC-001,0.85,0.08,22,16.2,28.4,14.3,0,0
SEC-038,0.87,0.06,12,43.2,79.8,59.8,0,1
SEC-007,0.9,0.06,28,20.3,71.2,40.2,0,1
SEC-043,0.89,0.05,30,37.4,12.5,24.9,0,1
SEC-050,0.81,0.06,25,41.5,44.5,44.0,0,1
SEC-003,0.7,0.11,35,42.2,33.0,0.9,0,0
SEC-001,0.85,0.08,22,40.1,20.6,37.6,0,0
SEC-019,0.92,0.05,4,28.2,54.4,54.4,0,1
SEC-009,0.8,0.07,31,10.1,77.7,25.4,0,0
SEC-003,0.7,0.11,35,44.9,16.8,45.2,0,1
SEC-002,0.45,0.18,3,34.7,55.7,47.5,0,1
SEC-019,0.92,0.05,4,24.3,19.6,52.9,0,1
SEC-038,0.87,0.06,12,32.0,41.3,8.7,0,0
SEC-043,0.89,0.05,30,11.1,43.8,50.0,0,1
SEC-001,0.85,0.08,22,30.3,26.7,20.0,0,0
SEC-050,0.81,0.06,25,35.9,49.5,51.5,0,1
SEC-007,0.9,0.06,28,25.6,68.5,28.8,0,0
SEC-002,0.45,0.18,3,26.4,24.2,20.8,0,0
SEC-043,0.89,0.05,30,34.7,31.5,38.7,0,0
SEC-002,0.45,0.18,3,22.6,55.3,7.9,0,0
SEC-007,0.9,0.06,28,25.5,65.4,55.1,0,1
SEC-009,0.8,0.07,31,43.3,69.6,45.6,0,1
SEC-007,0.9,0.06,28,38.1,53.4,31.4,0,0
SEC-003,0.7,0.11,35,21.6,11.2,32.1,0,0
SEC-009,0.8,0.07,31,30.3,71.7,33.5,0,0
SEC-001,0.85,0.08,22,16.7,67.6,26.1,0,0
SEC-002,0.45,0.18,3,43.7,13.8,36.5,0,1
SEC-002,0.45,0.18,3,32.4,16.8,17.8,0,0
SEC-050,0.81,0.06,25,24.3,50.2,28.5,0,0
SEC-002,0.45,0.18,3,18.4,48.9,36.4,0,0
SEC-009,0.8,0.07,31,19.5,60.1,23.9,0,0
SEC-043,0.89,0.05,30,39.8,61.2,30.7,0,0
SEC-019,0.92,0.05,4,38.3,37.0,21.1,0,0
SEC-038,0.87,0.06,12,29.4,13.2,15.2,1,1
SEC-023,0.1,0.04,45,44.2,72.7,42.5,0,0
SEC-003,0.7,0.11,35,17.4,60.5,15.1,0,0
SEC-002,0.45,0.18,3,39.9,24.2,44.1,0,1
SEC-043,0.89,0.05,30,10.5,47.4,27.3,0,0
SEC-050,0.81,0.06,25,27.3,48.2,4.1,0,0
SEC-038,0.87,0.06,12,44.0,56.2,0.5,0,0
SEC-009,0.8,0.07,31,12.5,72.0,1.4,0,0
SEC-001,0.85,0.08,22,19.2,32.8,1.8,0,0
SEC-019,0.92,0.05,4,25.5,56.9,25.5,0,0
SEC-007,0.9,0.06,28,16.6,65.8,43.7,0,1
SEC-002,0.45,0.18,3,23.9,75.1,24.2,0,0
SEC-001,0.85,0.08,22,43.2,46.7,53.8,0,0
SEC-002,0.45,0.18,3,41.7,62.5,43.9,0,1
SEC-001,0.85,0.08,22,42.6,79.0,6.4,0,0
SEC-038,0.87,0.06,12,38.0,23.7,10.8,0,1
SEC-019,0.92,0.05,4,14.6,29.6,9.0,0,0
SEC-043,0.89,0.05,30,41.6,51.3,4.0,0,0
SEC-023,0.1,0.04,45,29.2,54.5,16.9,0,0
SEC-043,0.89,0.05,30,41.2,52.7,36.8,0,0
SEC-003,0.7,0.11,35,35.4,7.7,21.0,1,1
SEC-007,0.9,0.06,28,37.1,65.1,59.1,0,1
SEC-003,0.7,0.11,35,16.9,74.0,57.0,0,1
SEC-001,0.85,0.08,22,23.4,34.9,9.0,0,0
SEC-007,0.9,0.06,28,34.2,50.4,43.1,0,1
SEC-001,0.85,0.08,22,31.1,72.3,58.3,0,1
SEC-019,0.92,0.05,4,43.9,6.1,47.5,0,1
SEC-002,0.45,0.18,3,20.5,17.3,53.9,0,1
SEC-038,0.87,0.06,12,20.3,50.8,37.0,0,0
SEC-003,0.7,0.11,35,36.8,46.0,41.5,1,0
SEC-002,0.45,0.18,3,42.9,16.1,5.8,0,0
SEC-038,0.87,0.06,12,31.0,55.1,15.9,0,0
SEC-019,0.92,0.05,4,44.3,60.1,0.5,0,0
SEC-043,0.89,0.05,30,40.8,13.7,12.7,0,1
SEC-009,0.8,0.07,31,36.1,62.9,0.1,0,0
SEC-009,0.8,0.07,31,26.1,5.4,59.4,1,1
SEC-050,0.81,0.06,25,37.9,6.5,12.7,0,1
SEC-003,0.7,0.11,35,24.2,63.7,36.2,0,0
SEC-043,0.89,0.05,30,17.5,53.5,42.9,0,1
SEC-002,0.45,0.18,3,34.4,21.6,28.0,0,0
SEC-023,0.1,0.04,45,29.2,12.7,45.4,0,0
SEC-003,0.7,0.11,35,11.2,75.7,13.2,0,0
SEC-023,0.1,0.04,45,14.4,59.1,20.2,0,0
SEC-002,0.45,0.18,3,40.4,15.7,21.4,0,0
SEC-038,0.87,0.06,12,14.8,73.4,1.0,0,0
SEC-009,0.8,0.07,31,28.4,39.7,37.2,0,0
SEC-003,0.7,0.11,35,13.6,67.4,3.4,0,0
SEC-050,0.81,0.06,25,40.0,32.1,7.5,0,0
SEC-007,0.9,0.06,28,16.9,8.7,35.7,0,0
SEC-019,0.92,0.05,4,17.2,21.1,53.9,0,1
SEC-007,0.9,0.06,28,22.4,9.7,41.1,0,1
SEC-038,0.87,0.06,12,33.2,20.9,8.2,0,1
SEC-009,0.8,0.07,31,40.3,71.7,0.3,0,0
SEC-001,0.85,0.08,22,42.7,52.4,52.3,0,1
SEC-007,0.9,0.06,28,22.2,22.3,11.4,0,0
SEC-023,0.1,0.04,45,26.3,28.6,48.3,0,1
SEC-007,0.9,0.06,28,20.2,72.5,33.2,0,0
SEC-007,0.9,0.06,28,26.5,20.5,52.7,0,0
SEC-038,0.87,0.06,12,41.4,11.5,5.8,0,1
SEC-019,0.92,0.05,4,43.8,62.7,49.4,0,0
SEC-001,0.85,0.08,22,18.1,61.4,22.3,0,0
SEC-001,0.85,0.08,22,18.3,31.9,4.7,0,0
SEC-001,0.85,0.08,22,23.6,13.9,31.7,0,0
SEC-002,0.45,0.18,3,39.9,10.4,29.7,0,1
SEC-043,0.89,0.05,30,31.0,78.6,53.2,0,0
SEC-023,0.1,0.04,45,30.8,63.0,22.1,0,0
SEC-050,0.81,0.06,25,12.9,39.0,41.9,0,1
SEC-023,0.1,0.04,45,13.9,55.5,0.4,0,0
SEC-019,0.92,0.05,4,35.4,18.7,57.2,0,1
SEC-043,0.89,0.05,30,27.7,75.5,44.9,0,1
SEC-043,0.89,0.05,30,33.7,45.9,22.0,0,0
SEC-003,0.7,0.11,35,14.7,75.5,32.0,0,0
SEC-009,0.8,0.07,31,18.3,74.1,58.8,0,1
SEC-007,0.9,0.06,28,24.7,69.7,37.1,0,0
SEC-019,0.92,0.05,4,17.5,61.1,19.9,0,0
SEC-038,0.87,0.06,12,25.3,76.5,51.1,0,1
SEC-023,0.1,0.04,45,18.7,55.8,31.3,0,0
SEC-003,0.7,0.11,35,28.9,56.5,45.8,0,1
SEC-050,0.81,0.06,25,22.9,73.9,19.8,0,0
SEC-007,0.9,0.06,28,37.6,48.6,27.5,0,0
SEC-038,0.87,0.06,12,36.2,77.6,58.7,0,1
SEC-009,0.8,0.07,31,31.7,61.0,17.4,1,0
SEC-001,0.85,0.08,22,11.3,25.6,4.5,0,0
SEC-003,0.7,0.11,35,34.2,56.7,6.7,0,0
SEC-019,0.92,0.05,4,33.9,11.9,20.9,0,1
SEC-001,0.85,0.08,22,41.3,71.0,34.6,0,0
SEC-038,0.87,0.06,12,12.6,41.1,53.5,0,1
SEC-001,0.85,0.08,22,27.2,77.0,45.6,0,1
SEC-043,0.89,0.05,30,21.2,24.8,18.9,0,0
SEC-001,0.85,0.08,22,42.6,57.8,31.6,0,0
SEC-019,0.92,0.05,4,12.7,8.5,7.7,0,0
SEC-002,0.45,0.18,3,14.6,28.5,50.2,0,1
SEC-002,0.45,0.18,3,17.2,71.7,47.5,0,1
SEC-007,0.9,0.06,28,40.9,64.9,35.5,0,0
SEC-050,0.81,0.06,25,43.5,47.9,9.5,0,0
SEC-023,0.1,0.04,45,11.8,27.2,37.7,0,0
SEC-038,0.87,0.06,12,26.4,10.0,46.6,0,1
SEC-002,0.45,0.18,3,31.3,12.5,43.6,0,1
SEC-043,0.89,0.05,30,25.1,47.5,0.1,0,0
SEC-002,0.45,0.18,3,44.4,6.4,11.7,0,1
SEC-007,0.9,0.06,28,11.4,62.8,45.4,0,1
SEC-019,0.92,0.05,4,24.9,16.2,52.9,0,1
SEC-043,0.89,0.05,30,17.7,13.2,47.4,0,1
SEC-002,0.45,0.18,3,36.2,7.4,0.3,0,1
SEC-050,0.81,0.06,25,22.4,40.8,37.5,0,0
SEC-003,0.7,0.11,35,42.1,44.3,40.0,0,0
SEC-009,0.8,0.07,31,24.7,43.2,44.8,0,1
SEC-002,0.45,0.18,3,39.6,49.8,1.8,0,0
SEC-003,0.7,0.11,35,21.3,78.3,39.4,0,0
SEC-001,0.85,0.08,22,20.1,66.0,18.3,0,0
SEC-019,0.92,0.05,4,16.6,11.0,26.7,0,0
SEC-019,0.92,0.05,4,12.8,74.9,28.9,0,0
SEC-019,0.92,0.05,4,21.3,67.2,48.7,0,1
SEC-003,0.7,0.11,35,24.8,76.8,46.2,0,1
SEC-007,0.9,0.06,28,43.1,51.4,42.0,0,1
SEC-038,0.87,0.06,12,25.2,63.7,17.0,0,0
SEC-023,0.1,0.04,45,37.9,49.8,48.5,0,1
SEC-007,0.9,0.06,28,23.0,62.8,26.6,0,0
SEC-038,0.87,0.06,12,41.7,73.6,41.3,0,1
SEC-003,0.7,0.11,35,25.1,39.3,36.7,0,0
SEC-003,0.7,0.11,35,29.7,17.8,56.2,0,0
SEC-038,0.87,0.06,12,42.9,29.6,59.3,0,0
SEC-019,0.92,0.05,4,12.0,21.8,8.4,1,1
SEC-003,0.7,0.11,35,23.5,39.4,53.9,0,1
SEC-050,0.81,0.06,25,14.2,34.4,26.7,0,0
SEC-023,0.1,0.04,45,36.5,30.6,21.9,0,0
SEC-023,0.1,0.04,45,26.4,41.7,40.3,0,1
SEC-009,0.8,0.07,31,37.2,63.1,41.0,0,1
SEC-007,0.9,0.06,28,37.7,41.7,28.0,0,0
SEC-038,0.87,0.06,12,34.7,46.0,4.2,0,0
SEC-002,0.45,0.18,3,17.8,32.6,49.5,0,0
SEC-038,0.87,0.06,12,40.1,30.1,50.8,0,0
SEC-002,0.45,0.18,3,28.8,41.4,35.6,0,0
SEC-043,0.89,0.05,30,30.4,73.1,23.8,0,0
SEC-007,0.9,0.06,28,19.9,59.0,50.2,0,1
SEC-038,0.87,0.06,12,39.3,26.6,21.3,0,0
SEC-023,0.1,0.04,45,29.3,46.3,56.9,0,0
SEC-023,0.1,0.04,45,20.3,27.4,46.1,1,1
SEC-019,0.92,0.05,4,37.7,59.1,56.1,0,1
SEC-050,0.81,0.06,25,42.9,73.2,15.3,0,0
SEC-038,0.87,0.06,12,38.8,47.4,37.5,0,0
SEC-038,0.87,0.06,12,25.6,25.0,49.3,0,1
SEC-002,0.45,0.18,3,38.2,44.2,28.8,0,0
SEC-043,0.89,0.05,30,29.5,69.5,58.0,0,1
SEC-019,0.92,0.05,4,15.9,42.8,37.8,0,0
SEC-001,0.85,0.08,22,28.1,42.4,35.0,0,0
SEC-003,0.7,0.11,35,14.0,47.1,1.4,0,0
SEC-009,0.8,0.07,31,40.5,72.8,46.5,0,1
SEC-002,0.45,0.18,3,27.1,39.5,45.3,0,1
SEC-043,0.89,0.05,30,20.7,35.3,57.3,0,1
SEC-019,0.92,0.05,4,18.1,45.0,16.0,0,0
SEC-007,0.9,0.06,28,32.3,21.9,50.1,0,0
SEC-002,0.45,0.18,3,43.2,17.4,51.7,0,1
SEC-038,0.87,0.06,12,24.2,62.2,49.0,0,1
SEC-019,0.92,0.05,4,41.3,27.2,20.5,0,0
SEC-001,0.85,0.08,22,34.3,66.5,25.5,0,0
SEC-023,0.1,0.04,45,19.1,76.4,12.1,0,0
SEC-009,0.8,0.07,31,38.7,41.7,57.5,0,1
SEC-002,0.45,0.18,3,15.4,57.0,18.4,0,0
SEC-003,0.7,0.11,35,21.7,67.8,9.9,0,0
SEC-019,0.92,0.05,4,44.0,54.3,8.0,0,0
SEC-009,0.8,0.07,31,31.7,26.6,11.9,0,0
SEC-009,0.8,0.07,31,30.4,67.2,21.0,0,0
SEC-007,0.9,0.06,28,24.0,39.1,50.9,0,1
SEC-050,0.81,0.06,25,27.9,32.6,29.6,0,0
SEC-002,0.45,0.18,3,37.8,21.9,27.3,0,0
SEC-050,0.81,0.06,25,15.6,59.3,0.3,0,0
SEC-023,0.1,0.04,45,31.9,11.9,57.0,0,1
SEC-009,0.8,0.07,31,36.5,14.9,28.5,0,1
SEC-050,0.81,0.06,25,39.7,62.0,20.3,0,0
SEC-007,0.9,0.06,28,37.6,68.1,59.5,0,1
SEC-002,0.45,0.18,3,38.7,78.4,40.7,0,1
SEC-050,0.81,0.06,25,15.0,19.7,45.7,0,1
SEC-023,0.1,0.04,45,31.4,22.3,9.1,0,0
SEC-023,0.1,0.04,45,26.2,38.3,48.8,0,0
SEC-003,0.7,0.11,35,21.3,28.3,9.3,0,0
SEC-023,0.1,0.04,45,18.0,34.4,34.2,0,0
SEC-002,0.45,0.18,3,27.0,77.5,48.4,0,1
SEC-023,0.1,0.04,45,25.2,63.1,36.7,0,0
SEC-007,0.9,0.06,28,34.0,16.2,41.0,0,1
SEC-019,0.92,0.05,4,10.8,27.8,32.5,0,0
SEC-050,0.81,0.06,25,38.8,60.2,14.7,0,0
SEC-050,0.81,0.06,25,42.4,36.7,55.7,0,0
SEC-002,0.45,0.18,3,11.1,12.5,12.7,0,0
SEC-002,0.45,0.18,3,30.0,59.2,12.9,0,0
SEC-043,0.89,0.05,30,16.4,19.8,55.3,0,1
SEC-050,0.81,0.06,25,19.5,54.1,3.8,0,0
SEC-043,0.89,0.05,30,19.6,69.3,0.5,0,0
SEC-009,0.8,0.07,31,18.7,41.9,9.5,0,0
SEC-007,0.9,0.06,28,15.9,32.5,42.3,0,1
SEC-009,0.8,0.07,31,24.4,14.5,21.7,0,0
SEC-050,0.81,0.06,25,25.7,27.9,27.5,0,0
SEC-007,0.9,0.06,28,13.7,8.5,41.1,0,1
SEC-001,0.85,0.08,22,43.9,53.4,7.8,0,0
SEC-003,0.7,0.11,35,41.9,44.6,54.6,0,1
SEC-003,0.7,0.11,35,42.8,57.0,25.0,1,1
SEC-050,0.81,0.06,25,13.7,53.4,51.7,0,1
SEC-003,0.7,0.11,35,39.5,70.2,35.3,0,0
SEC-043,0.89,0.05,30,43.0,71.3,19.4,0,0
SEC-007,0.9,0.06,28,31.3,33.2,2.9,0,0
SEC-001,0.85,0.08,22,43.6,42.2,48.4,0,1
SEC-050,0.81,0.06,25,41.7,8.0,23.4,1,1
SEC-043,0.89,0.05,30,44.8,6.4,55.0,0,1
SEC-023,0.1,0.04,45,23.9,26.5,33.4,0,0
SEC-043,0.89,0.05,30,14.2,45.6,44.8,0,0
SEC-001,0.85,0.08,22,22.1,8.5,18.4,0,0
SEC-007,0.9,0.06,28,36.6,38.9,47.8,0,1
SEC-019,0.92,0.05,4,36.0,51.7,22.0,0,0
SEC-038,0.87,0.06,12,26.9,9.6,59.4,0,1
SEC-009,0.8,0.07,31,34.4,50.5,8.4,0,0
SEC-023,0.1,0.04,45,24.3,58.3,57.9,0,1
SEC-019,0.92,0.05,4,33.8,29.7,52.5,0,1
SEC-003,0.7,0.11,35,12.6,51.5,54.3,1,1
SEC-002,0.45,0.18,3,27.0,63.7,40.1,0,0
SEC-023,0.1,0.04,45,10.1,61.3,41.6,0,1
SEC-007,0.9,0.06,28,12.6,72.8,30.3,0,0
SEC-038,0.87,0.06,12,23.3,43.3,32.4,0,0
SEC-019,0.92,0.05,4,10.2,49.7,17.7,0,0
SEC-038,0.87,0.06,12,38.9,54.8,3.6,0,0
SEC-003,0.7,0.11,35,39.5,64.6,2.9,0,0
SEC-038,0.87,0.06,12,34.8,14.0,8.0,0,0
SEC-023,0.1,0.04,45,28.9,44.6,48.9,0,1
SEC-001,0.85,0.08,22,35.0,72.9,26.9,0,0
SEC-007,0.9,0.06,28,17.4,32.4,32.5,0,0
SEC-023,0.1,0.04,45,40.0,25.1,36.6,0,0
SEC-043,0.89,0.05,30,23.5,53.4,12.9,0,0
SEC-023,0.1,0.04,45,42.9,54.9,45.0,0,0
SEC-038,0.87,0.06,12,28.9,32.9,7.8,0,0
SEC-050,0.81,0.06,25,36.0,39.6,52.0,0,1
SEC-023,0.1,0.04,45,21.3,33.9,1.4,0,0
SEC-043,0.89,0.05,30,20.2,29.9,6.6,0,0
SEC-003,0.7,0.11,35,22.2,50.3,41.6,0,1
SEC-019,0.92,0.05,4,24.6,68.0,26.3,0,0
SEC-038,0.87,0.06,12,40.1,32.1,30.4,0,0
SEC-019,0.92,0.05,4,28.4,76.9,52.9,1,1
SEC-050,0.81,0.06,25,39.2,25.7,5.3,0,0
SEC-007,0.9,0.06,28,41.1,11.9,28.1,0,1
SEC-019,0.92,0.05,4,27.5,42.1,4.8,0,0
SEC-009,0.8,0.07,31,29.0,57.9,54.9,0,1
SEC-007,0.9,0.06,28,30.2,23.0,21.3,0,1
SEC-019,0.92,0.05,4,44.4,5.2,57.2,0,0
SEC-050,0.81,0.06,25,18.3,60.7,3.6,0,0
SEC-009,0.8,0.07,31,10.5,16.2,9.8,0,0
SEC-038,0.87,0.06,12,11.2,41.1,9.6,0,0
SEC-038,0.87,0.06,12,41.5,15.7,32.8,0,0
SEC-050,0.81,0.06,25,19.4,13.3,44.4,0,1
SEC-019,0.92,0.05,4,41.5,37.8,34.7,0,0
SEC-003,0.7,0.11,35,34.3,68.4,6.5,0,0
SEC-023,0.1,0.04,45,42.2,78.3,58.4,0,1
SEC-001,0.85,0.08,22,42.3,65.8,45.7,0,0
SEC-043,0.89,0.05,30,20.6,20.2,18.8,0,0
SEC-038,0.87,0.06,12,13.6,35.6,20.9,0,0
SEC-009,0.8,0.07,31,19.1,17.6,45.3,0,1
SEC-043,0.89,0.05,30,42.0,34.2,9.7,0,0
SEC-002,0.45,0.18,3,35.2,9.0,31.1,0,1
SEC-002,0.45,0.18,3,18.0,62.2,47.6,0,0
SEC-050,0.81,0.06,25,30.0,15.6,45.2,0,1
SEC-043,0.89,0.05,30,40.2,41.0,51.9,0,1
SEC-038,0.87,0.06,12,35.9,73.6,3.1,0,0
SEC-043,0.89,0.05,30,11.6,52.5,55.8,0,1
SEC-009,0.8,0.07,31,11.9,39.9,12.8,0,0
SEC-023,0.1,0.04,45,19.7,14.7,4.8,0,0
SEC-009,0.8,0.07,31,42.6,14.4,43.9,0,1
SEC-019,0.92,0.05,4,40.1,30.8,43.0,0,1
SEC-002,0.45,0.18,3,11.1,66.1,9.9,0,0
SEC-001,0.85,0.08,22,43.7,58.8,59.7,0,0
SEC-003,0.7,0.11,35,34.7,76.8,26.6,0,0
SEC-050,0.81,0.06,25,38.9,79.6,50.9,0,1
SEC-043,0.89,0.05,30,10.7,27.8,48.7,0,1
SEC-001,0.85,0.08,22,28.2,45.6,32.5,0,0
SEC-038,0.87,0.06,12,41.0,35.9,10.9,0,0
SEC-050,0.81,0.06,25,37.0,72.1,48.5,0,1
SEC-023,0.1,0.04,45,37.6,14.6,34.6,0,1
SEC-007,0.9,0.06,28,13.8,19.5,23.0,0,0
SEC-002,0.45,0.18,3,22.8,30.9,24.8,0,0
SEC-050,0.81,0.06,25,38.9,23.8,34.4,0,0
SEC-009,0.8,0.07,31,11.2,56.5,36.0,0,0
SEC-038,0.87,0.06,12,11.9,7.8,24.5,0,0
SEC-038,0.87,0.06,12,10.4,51.9,16.1,0,0
SEC-009,0.8,0.07,31,16.3,57.7,59.9,0,1
SEC-038,0.87,0.06,12,27.9,50.5,56.0,0,1
SEC-043,0.89,0.05,30,11.5,14.8,50.9,0,0
SEC-019,0.92,0.05,4,22.3,50.0,13.8,0,0
SEC-050,0.81,0.06,25,34.9,17.2,15.3,0,0
SEC-019,0.92,0.05,4,13.7,25.3,38.1,0,0
SEC-003,0.7,0.11,35,18.7,24.9,35.5,0,0
SEC-009,0.8,0.07,31,17.8,18.8,37.0,0,0
SEC-038,0.87,0.06,12,33.6,34.4,13.2,0,0
SEC-050,0.81,0.06,25,20.0,71.2,51.2,0,1
SEC-007,0.9,0.06,28,41.7,39.7,6.0,0,0
SEC-002,0.45,0.18,3,20.7,79.3,31.7,0,0
SEC-023,0.1,0.04,45,26.3,25.1,41.6,0,0
SEC-001,0.85,0.08,22,17.9,17.2,10.8,0,0
SEC-023,0.1,0.04,45,28.3,12.6,15.2,0,0
SEC-007,0.9,0.06,28,43.2,65.4,19.7,1,1
SEC-002,0.45,0.18,3,14.3,70.6,0.8,0,0
SEC-002,0.45,0.18,3,38.2,40.8,36.6,0,0
SEC-002,0.45,0.18,3,43.2,25.8,7.3,0,0
SEC-001,0.85,0.08,22,23.2,58.1,12.8,0,0
SEC-007,0.9,0.06,28,32.4,59.2,32.0,0,0
SEC-038,0.87,0.06,12,12.7,9.2,57.4,0,1
SEC-043,0.89,0.05,30,34.0,58.4,47.7,1,0
SEC-050,0.81,0.06,25,43.3,59.3,16.5,0,0
SEC-003,0.7,0.11,35,25.0,67.0,25.6,0,0
SEC-019,0.92,0.05,4,37.2,30.7,34.7,0,0
SEC-002,0.45,0.18,3,16.4,9.7,2.5,0,0
SEC-007,0.9,0.06,28,16.3,74.1,49.7,0,1
SEC-001,0.85,0.08,22,42.3,15.3,30.5,0,0
SEC-019,0.92,0.05,4,24.1,31.5,42.5,0,1
SEC-050,0.81,0.06,25,28.4,28.0,23.0,0,0
SEC-003,0.7,0.11,35,23.7,8.7,12.4,0,0
SEC-019,0.92,0.05,4,10.3,17.3,43.5,0,1
SEC-023,0.1,0.04,45,22.5,75.2,36.2,0,0
SEC-007,0.9,0.06,28,22.7,21.5,45.7,0,1
SEC-002,0.45,0.18,3,17.4,49.4,44.9,0,0
SEC-007,0.9,0.06,28,23.9,62.9,13.6,0,0
SEC-023,0.1,0.04,45,30.4,14.8,1.8,0,0
SEC-009,0.8,0.07,31,12.1,41.0,1.9,0,0
SEC-003,0.7,0.11,35,14.4,78.9,41.3,0,1
SEC-003,0.7,0.11,35,25.9,60.8,10.4,0,0
SEC-001,0.85,0.08,22,13.7,54.4,27.1,0,0
SEC-019,0.92,0.05,4,37.8,44.6,15.6,0,0
SEC-043,0.89,0.05,30,12.2,42.9,54.8,0,1
SEC-009,0.8,0.07,31,22.3,9.5,24.7,0,0
SEC-003,0.7,0.11,35,17.0,25.0,31.7,0,0
SEC-001,0.85,0.08,22,20.8,10.2,6.2,0,0
SEC-050,0.81,0.06,25,39.6,28.7,2.6,0,0
SEC-038,0.87,0.06,12,36.5,45.5,18.6,0,0
SEC-050,0.81,0.06,25,11.1,47.8,4.3,0,0
SEC-023,0.1,0.04,45,15.7,54.4,34.2,0,0
SEC-007,0.9,0.06,28,34.6,14.2,49.3,0,0
SEC-001,0.85,0.08,22,39.2,54.8,23.6,0,0
SEC-023,0.1,0.04,45,22.5,72.2,32.7,0,0
SEC-009,0.8,0.07,31,41.0,45.7,55.1,0,1
SEC-038,0.87,0.06,12,40.2,70.7,24.6,0,0
SEC-050,0.81,0.06,25,29.6,63.9,5.0,0,0
SEC-023,0.1,0.04,45,18.8,30.6,6.5,0,0
SEC-002,0.45,0.18,3,44.6,75.9,54.6,0,1
SEC-043,0.89,0.05,30,20.2,67.1,18.6,1,0
SEC-038,0.87,0.06,12,19.3,75.1,21.5,0,0
SEC-002,0.45,0.18,3,28.6,31.7,14.4,0,0
SEC-038,0.87,0.06,12,37.1,37.6,1.4,0,0
SEC-001,0.85,0.08,22,43.0,58.4,40.2,0,0
SEC-003,0.7,0.11,35,30.4,77.4,4.2,0,0
SEC-009,0.8,0.07,31,41.4,13.1,40.8,0,1
SEC-001,0.85,0.08,22,37.3,52.5,5.8,0,0
SEC-038,0.87,0.06,12,19.8,14.0,51.0,0,1
SEC-038,0.87,0.06,12,10.3,73.1,45.5,0,1
SEC-001,0.85,0.08,22,18.6,45.3,11.6,0,0
SEC-002,0.45,0.18,3,18.1,58.8,51.1,0,1
